1.011634,1.085559,1.221099,1.330406,1.336617,1.250757,1.157254,1.116955,1.122817,1.146238,1.180277,1.210648,1.212339,1.172315,1.110955,1.059519,1.036249,1.043364,1.071823,1.104995,1.131941,1.152127,1.165084,1.171609,1.166491,1.154336,1.137818,1.114828,1.084058,1.052018,1.036298,1.032813,1.023546,1.006083,0.9934367,0.9935316,1.005132,1.025439,1.048052,1.06014,1.051349,1.029487,1.020987,1.043582,1.074868,1.093702,1.106358,1.11526,1.108336,1.088482,1.076203,1.085788,1.097525,1.094631,1.081749,1.078209,1.08764,1.109536,1.142187,1.187391,1.224535,1.22739,1.18364,1.118978,1.075226,1.064189,1.070026,1.072681,1.072007,1.077129,1.092145
1.073843,1.130766,1.2412,1.330312,1.329255,1.252788,1.173714,1.138039,1.134684,1.140562,1.154403,1.16417,1.152764,1.119588,1.0818,1.053618,1.037573,1.036122,1.053466,1.087879,1.132314,1.171951,1.190085,1.183404,1.15878,1.131833,1.109377,1.091628,1.072905,1.047475,1.024003,1.015133,1.020637,1.029861,1.033475,1.028744,1.021146,1.019127,1.027958,1.037564,1.036442,1.024216,1.023156,1.047417,1.076932,1.096817,1.106941,1.113075,1.115818,1.121854,1.134612,1.146745,1.142202,1.11547,1.078382,1.057674,1.060165,1.0808,1.108534,1.144418,1.179491,1.191976,1.169617,1.127748,1.10168,1.102687,1.112447,1.10926,1.090124,1.07651,1.077775
1.02735,1.108797,1.23664,1.320563,1.294024,1.18851,1.093762,1.063315,1.077525,1.098656,1.1227,1.140989,1.133156,1.095238,1.044509,1.008372,1.005244,1.034122,1.079089,1.121333,1.150404,1.159445,1.148463,1.121466,1.088981,1.071674,1.070102,1.070506,1.056462,1.028317,1.002464,0.9916263,1.003045,1.030272,1.055788,1.065997,1.063182,1.054148,1.047174,1.043425,1.040245,1.042223,1.056147,1.079629,1.098957,1.108926,1.11398,1.112427,1.099219,1.081662,1.075294,1.082539,1.091187,1.085958,1.060085,1.028169,1.011908,1.02588,1.063492,1.113681,1.166175,1.205502,1.207213,1.168301,1.119727,1.08875,1.075636,1.068605,1.059909,1.055867,1.058818
1.069571,1.131646,1.221054,1.284939,1.280051,1.211168,1.136348,1.102566,1.111373,1.128717,1.142591,1.14427,1.124756,1.08642,1.049946,1.034786,1.050982,1.092398,1.139157,1.176181,1.193102,1.183785,1.151664,1.111711,1.079009,1.066289,1.069827,1.071478,1.053815,1.025141,1.001515,0.9959726,1.02044,1.059875,1.092488,1.105483,1.104907,1.097173,1.090059,1.090173,1.098008,1.109265,1.115161,1.114394,1.117305,1.134611,1.166699,1.195655,1.203484,1.189616,1.16999,1.155492,1.143913,1.130472,1.117185,1.110505,1.110301,1.11429,1.12664,1.160266,1.21288,1.266645,1.285804,1.25842,1.210768,1.174485,1.154133,1.135102,1.108434,1.086615,1.083835
1.065879,1.11639,1.203496,1.260725,1.23432,1.14268,1.051095,1.008722,1.012431,1.030589,1.050332,1.060627,1.052835,1.030133,1.00677,0.9963272,1.00577,1.02811,1.050899,1.067876,1.078897,1.082188,1.074326,1.062378,1.051544,1.047194,1.050075,1.054521,1.046714,1.018815,0.9823033,0.9592982,0.9672807,0.9961116,1.022311,1.029056,1.020282,1.008271,1.007211,1.016226,1.027565,1.035208,1.038295,1.038987,1.041863,1.056032,1.080725,1.108062,1.123794,1.128576,1.129526,1.130671,1.127626,1.114588,1.092166,1.0677,1.052941,1.050238,1.054643,1.071144,1.102486,1.136685,1.154057,1.150162,1.137403,1.132756,1.129716,1.123893,1.111068,1.095355,1.079146
1.051552,1.113238,1.222013,1.303523,1.29263,1.206025,1.116216,1.071053,1.061654,1.05689,1.052964,1.044436,1.02869,1.010287,0.9970438,0.9945202,0.9967859,1.0035,1.015713,1.03616,1.062086,1.084819,1.09238,1.084358,1.071917,1.067036,1.067927,1.065815,1.052016,1.023616,0.9878043,0.9604994,0.9606427,0.9823701,1.004167,1.004077,0.9866289,0.969945,0.9737959,0.9957912,1.015443,1.019387,1.017026,1.026393,1.045685,1.068857,1.091,1.104336,1.099276,1.079702,1.063885,1.065724,1.079767,1.085283,1.069068,1.043114,1.029117,1.035245,1.047438,1.061137,1.0796,1.09909,1.105907,1.09853,1.092039,1.097955,1.10458,1.099419,1.083231,1.070976,1.069394
1.037894,1.098639,1.193298,1.268718,1.274219,1.210857,1.13639,1.0973,1.091802,1.095168,1.102811,1.108066,1.103497,1.090457,1.079471,1.081138,1.08595,1.082737,1.078204,1.086357,1.110354,1.135586,1.142181,1.131589,1.117889,1.107816,1.098298,1.089799,1.075261,1.046938,1.016344,1.003745,1.0149,1.031232,1.038042,1.026747,1.005731,0.9880405,0.9886346,1.010552,1.03612,1.04458,1.03983,1.042194,1.054786,1.072096,1.091369,1.106578,1.111585,1.104142,1.091819,1.083508,1.080922,1.07888,1.07106,1.066467,1.070128,1.07817,1.079976,1.083562,1.095788,1.10518,1.096527,1.074653,1.066288,1.083775,1.104355,1.106931,1.089288,1.075391,1.078244
1.033151,1.067818,1.136425,1.195615,1.204564,1.162161,1.112412,1.087777,1.082795,1.0797,1.083125,1.093093,1.096402,1.086931,1.075401,1.074303,1.081141,1.083234,1.073554,1.064274,1.069235,1.086291,1.098097,1.098543,1.096921,1.095798,1.089664,1.073453,1.050539,1.019015,0.9883533,0.9749102,0.9865938,1.008539,1.024261,1.021207,1.00585,0.9909971,0.9876296,0.9979863,1.018598,1.038679,1.054023,1.071706,1.092426,1.109092,1.113568,1.104147,1.093521,1.090259,1.091053,1.090504,1.088874,1.08231,1.065637,1.044678,1.03571,1.042688,1.053277,1.06265,1.074898,1.087802,1.088176,1.07951,1.080404,1.095451,1.107693,1.105214,1.083577,1.057761,1.04457
1.031432,1.070079,1.145642,1.204075,1.198284,1.133367,1.062283,1.024992,1.0188,1.018863,1.017661,1.015443,1.01201,1.009044,1.008141,1.011936,1.016544,1.016084,1.00959,1.005635,1.017579,1.04247,1.059463,1.059919,1.055441,1.055288,1.056647,1.045821,1.020945,0.9871472,0.9577382,0.9461228,0.9554123,0.9756849,0.9952902,1.005022,1.003512,0.9991981,1.003129,1.018447,1.032908,1.036796,1.03159,1.02714,1.029698,1.043449,1.061204,1.074476,1.083048,1.085627,1.085192,1.090612,1.108281,1.130135,1.140153,1.125337,1.095744,1.072023,1.068854,1.084183,1.099031,1.104109,1.099332,1.100687,1.112587,1.12643,1.128563,1.111918,1.085404,1.060827,1.044408
1.034596,1.08376,1.161177,1.215448,1.206095,1.143462,1.078118,1.05204,1.064136,1.077321,1.072234,1.049565,1.022056,1.002012,0.9909405,0.9908649,1.005361,1.027684,1.048809,1.071872,1.101487,1.124521,1.1206,1.092519,1.063136,1.053834,1.063767,1.075568,1.075972,1.06219,1.039005,1.0217,1.026424,1.051086,1.076749,1.079435,1.059727,1.033335,1.024039,1.038787,1.065269,1.085278,1.091533,1.093924,1.105411,1.130186,1.158459,1.176211,1.172427,1.153815,1.141752,1.148749,1.171423,1.194613,1.200673,1.181252,1.146021,1.111736,1.09352,1.099783,1.121658,1.140622,1.150928,1.157808,1.166144,1.181414,1.196832,1.207815,1.20518,1.183979,1.152815
