0.9919156,1.039433,1.156115,1.265967,1.295014,1.235025,1.146939,1.079958,1.036643,1.011494,1.008497,1.014499,1.017732,1.010887,0.9990882,0.9898035,0.9932527,1.013016,1.040889,1.060169,1.06925,1.082197,1.107442,1.135661,1.147431,1.134139,1.114754,1.105593,1.108784,1.110041,1.104634,1.095844,1.087665,1.080188,1.065153,1.046628,1.029449,1.02135,1.02329,1.036762,1.060785,1.09203,1.117091,1.12414,1.122317,1.122563,1.133411,1.143706,1.142957,1.141439,1.152521,1.167946,1.168621,1.151581,1.126049,1.100292,1.075525,1.052296,1.025433,0.9925664,0.9597435,0.9347847,0.9219082,0.9192994,0.9251115,0.9287957,0.9226775,0.9155469,0.9201678,0.9316187,0.9367406
0.9851214,1.052441,1.176249,1.279994,1.291389,1.214129,1.117556,1.052581,1.018218,1.003167,1.009714,1.02111,1.020257,1.00719,0.9924788,0.9832314,0.9805468,0.9857886,0.9968706,1.007051,1.016585,1.034058,1.06401,1.097288,1.114084,1.1064,1.087907,1.069056,1.053348,1.040746,1.037945,1.039967,1.038093,1.029703,1.016488,1.008089,1.00671,1.015219,1.028813,1.041796,1.050984,1.06,1.070436,1.074839,1.072028,1.068694,1.070547,1.072746,1.068626,1.064589,1.071851,1.082649,1.080997,1.064783,1.042772,1.019719,0.9993049,0.9842928,0.971601,0.9510718,0.9206263,0.8900105,0.8698847,0.8653859,0.8740773,0.8864393,0.8965136,0.9075577,0.9205816,0.9282484,0.9237961
1.027869,1.100936,1.226745,1.322356,1.32144,1.236012,1.137572,1.070271,1.040471,1.038505,1.059042,1.079409,1.082169,1.068364,1.045123,1.022389,1.012913,1.028745,1.060653,1.087702,1.099256,1.103711,1.110796,1.118303,1.113111,1.095509,1.082359,1.076003,1.068715,1.058996,1.059313,1.072257,1.084346,1.085582,1.076283,1.070496,1.073415,1.086498,1.102503,1.117616,1.130701,1.14722,1.164921,1.171225,1.168245,1.165419,1.168204,1.164608,1.148009,1.128895,1.121487,1.118849,1.108447,1.092274,1.075937,1.061569,1.049716,1.040282,1.028681,1.006703,0.9734382,0.941543,0.9234395,0.9257148,0.9404662,0.9515627,0.9511294,0.9493039,0.9562953,0.9639448,0.9605058
1.028495,1.082273,1.162741,1.214325,1.204828,1.148224,1.089997,1.055319,1.038059,1.023682,1.013087,1.0068,1.00388,1.005771,1.007041,1.000951,0.9937464,0.9967822,1.011907,1.028567,1.04163,1.056783,1.07289,1.081128,1.07381,1.058973,1.051837,1.050172,1.043187,1.028288,1.015629,1.01884,1.035346,1.056884,1.078535,1.100437,1.12131,1.135487,1.134881,1.122094,1.110802,1.11362,1.130459,1.148965,1.162821,1.171348,1.177766,1.176343,1.162238,1.134755,1.105157,1.083952,1.06933,1.056982,1.042536,1.027656,1.017933,1.012106,1.004668,0.9889457,0.9661414,0.9452049,0.9302542,0.9247781,0.9260706,0.930512,0.9361217,0.9410455,0.9434399,0.9377591,0.9260122
1.008393,1.062336,1.161143,1.235749,1.231699,1.157893,1.073458,1.015069,0.9840537,0.9716424,0.9782512,0.9887619,0.9896615,0.9835802,0.9776284,0.9757219,0.9815014,1.000246,1.024209,1.04183,1.049317,1.057075,1.07243,1.085757,1.086442,1.07788,1.071793,1.066528,1.054466,1.035386,1.020945,1.018643,1.022648,1.027165,1.031865,1.038691,1.050201,1.067347,1.083183,1.091023,1.089515,1.088328,1.096871,1.108832,1.114564,1.110157,1.103168,1.098197,1.092807,1.079194,1.058426,1.035355,1.013488,0.9993845,0.9922106,0.9875512,0.9834818,0.9785075,0.9667973,0.9437724,0.9114342,0.8833524,0.8691933,0.8712119,0.8849266,0.8998986,0.9123256,0.9228911,0.931671,0.9284451,0.911752
1.000627,1.062659,1.172787,1.26127,1.265047,1.189352,1.095854,1.02951,0.9925886,0.9721083,0.971114,0.9785185,0.9814638,0.9783734,0.9745469,0.9720645,0.9738494,0.9856285,1.001394,1.011064,1.017558,1.03108,1.052964,1.070554,1.070012,1.050954,1.029594,1.017963,1.015255,1.018874,1.025946,1.031472,1.028539,1.017133,1.004701,0.9991806,1.003345,1.019177,1.039251,1.055708,1.064783,1.072498,1.086828,1.097685,1.097901,1.090308,1.082958,1.077155,1.068703,1.053476,1.035789,1.019576,1.003239,0.9897413,0.9816658,0.9758448,0.9710112,0.9657366,0.9573047,0.9392628,0.9117285,0.883458,0.8608494,0.8515416,0.8571824,0.8698396,0.8826585,0.8961421,0.9073385,0.9049398,0.8907297
0.9957548,1.054036,1.141824,1.211251,1.219602,1.167756,1.09402,1.031754,0.9911126,0.9726364,0.9794151,0.9951192,1.001115,0.9932151,0.9772387,0.9596837,0.9452795,0.9432183,0.9533754,0.9649302,0.973318,0.9853398,1.003275,1.021831,1.027878,1.014819,0.9930514,0.9788463,0.9778711,0.9850342,0.9969627,1.007427,1.008613,1.002466,0.9953377,0.9936228,0.9958205,1.002235,1.011858,1.022755,1.028447,1.027837,1.027788,1.024648,1.017188,1.012048,1.015862,1.023667,1.027948,1.026201,1.023202,1.018398,1.008067,0.9931185,0.9770628,0.9599681,0.9470155,0.9392793,0.9321049,0.917264,0.8924526,0.8684431,0.8522064,0.8492141,0.8554668,0.8629751,0.8694816,0.8800083,0.89021,0.8910755,0.8822179
0.9909053,1.025411,1.068931,1.102412,1.106621,1.081558,1.042047,1.005258,0.9778461,0.9610794,0.9641448,0.9789509,0.9881787,0.984056,0.9729616,0.9640915,0.9567353,0.950236,0.9442935,0.942216,0.950887,0.9727474,0.9999707,1.017024,1.016907,1.003158,0.9874419,0.9795307,0.9805851,0.9872965,0.9941866,0.9926682,0.9835454,0.9754531,0.9728324,0.9736764,0.9700779,0.9641196,0.9661053,0.9791617,0.99139,0.9916071,0.9918121,1.006031,1.026993,1.038641,1.035142,1.024612,1.014856,1.001394,0.9839745,0.9656996,0.9520093,0.9447909,0.940151,0.9325689,0.9247631,0.9171731,0.9066013,0.8874621,0.8655138,0.8506321,0.8420974,0.8389669,0.840096,0.8435078,0.8532891,0.8729202,0.8873905,0.8857373,0.8720945
0.9922589,1.023613,1.067955,1.103856,1.106778,1.073753,1.024477,0.9796845,0.9509516,0.9360317,0.9409628,0.9554086,0.9613305,0.9550251,0.9466161,0.9459988,0.9482405,0.9492032,0.9470233,0.9471265,0.958896,0.9845002,1.009375,1.015176,1.000721,0.9823164,0.9800136,0.9949649,1.010642,1.016075,1.011633,0.9973083,0.9732757,0.9470006,0.9292738,0.9310134,0.9453449,0.9661647,0.9910327,1.014142,1.023282,1.016609,1.007215,1.004149,1.00418,1.004174,1.002785,0.9998766,0.9960441,0.9885094,0.9738445,0.9506842,0.9247817,0.9086846,0.903833,0.9034528,0.902287,0.8965517,0.8852289,0.8687804,0.8518508,0.8406528,0.8326463,0.8251808,0.8237006,0.8304663,0.8439642,0.8624983,0.8763183,0.8764277,0.8659598
1.052808,1.080543,1.129432,1.163393,1.162802,1.130197,1.083692,1.036004,0.9950996,0.9659169,0.9591082,0.968027,0.9779489,0.9818138,0.9804775,0.9783527,0.9816607,0.9953804,1.017894,1.035041,1.04177,1.049144,1.059852,1.061129,1.04655,1.030741,1.026123,1.03163,1.034789,1.036528,1.039813,1.041506,1.039223,1.034779,1.03506,1.045577,1.066164,1.088882,1.102508,1.100638,1.088713,1.078857,1.07918,1.085571,1.092846,1.100629,1.108288,1.114503,1.119293,1.115525,1.094058,1.054518,1.012319,0.9814043,0.9586229,0.9430089,0.9366204,0.9339632,0.9222875,0.8995512,0.8761573,0.8621019,0.8547372,0.8500662,0.8539209,0.8684294,0.8862584,0.8996524,0.903015,0.8990354,0.8906698
